"time","J1_w","J2_w","J3_w","J4_w"
0.585,4.697155094785868,3.487127774298906,1.849999999999999,-3.978742400279651e-17
0.588,4.662620700719936,3.479342048302924,1.879999999999998,-4.48428187607512e-17
0.591,4.630782460622853,3.471480154654623,1.909999999999998,-5.023829323677436e-17
0.594,4.601747260097324,3.463541779427848,1.939999999999998,-5.550680686013473e-17
0.597,4.5755859608708,3.455526609152003,1.969999999999998,-6.016683534563447e-17
0.6,4.552320639333193,3.447434330295542,1.999999999999999,-6.380593555644827e-17
0.603,4.531955659666215,3.439264630728279,2.029999999999998,-6.578746255681733e-17
0.606,4.514464231073907,3.431017199174121,2.059999999999998,-6.533999170121049e-17
0.609,4.499851549963264,3.422691728319873,2.089999999999999,-6.460605422134653e-17
0.612,4.488045943611448,3.41428790963228,2.119999999999999,-6.35750196585794e-17
0.615,4.47893612587919,3.405805435218894,2.149999999999999,-6.191036294768199e-17
0.618,4.472392677142019,3.397243998928402,2.179999999999998,-6.003254174474066e-17
0.621,4.468297954402688,3.388603296235318,2.209999999999999,-5.776957111045936e-17
0.624,4.466563621293431,3.379883024461471,2.239999999999999,-5.40524046321009e-17
0.627,4.466967842387042,3.371082880976173,2.27,-4.974262009651815e-17
0.63,4.469309095104002,3.362202564945265,2.299999999999998,-4.496067945049674e-17
0.633,4.473362460142228,3.353241776866201,2.329999999999999,-3.984499837198881e-17
0.636,4.478958747999983,3.344200216435352,2.359999999999999,-3.537785431107867e-17
0.639,4.485844086049135,3.335077586407212,2.389999999999999,-3.191559613857825e-17
0.642,4.493751759599716,3.325873590660543,2.419999999999999,-2.993836899968906e-17
0.645,4.502410181093107,3.316587934007792,2.449999999999999,-3.013193846598807e-17
0.648,4.511601558393901,3.307220321391925,2.479999999999999,-3.098979612206458e-17
0.651,4.521063431331041,3.297770459471088,2.509999999999998,-3.219094100091619e-17
0.654,4.530512335914977,3.288238056259628,2.539999999999998,-3.383112872243004e-17
0.657,4.539677530678537,3.278622820608974,2.569999999999999,-3.531248700430354e-17
0.66,4.548302638041498,3.268924462855034,2.599999999999998,-3.642171709559952e-17
0.663,4.556145386992353,3.259142694747896,2.629999999999998,-3.72193044103784e-17
0.666,4.562945467468784,3.249277228429134,2.659999999999998,-3.656474569217293e-17
0.669,4.568461932057232,3.239327777486249,2.689999999999999,-3.361657852732189e-17
0.672,4.572471286753888,3.229294057176623,2.719999999999998,-2.923906303036129e-17
0.675,4.574764205266378,3.219175783969765,2.749999999999998,-2.438903155576629e-17
0.678,4.575142822113287,3.208972675138577,2.779999999999998,-1.867426773249927e-17
0.681,4.573430717356183,3.198684449425994,2.809999999999999,-1.267310733040481e-17
0.6840000000000001,4.569466013733539,3.188310826674333,2.839999999999998,-6.706323102276162e-18
0.6870000000000001,4.563099982300869,3.177851527742855,2.869999999999998,-5.806208050107806e-19
0.6900000000000001,4.554223814528651,3.167306275159299,2.899999999999998,4.437948614304943e-18
0.6930000000000001,4.54274810438274,3.156674792539107,2.929999999999998,7.394490079815606e-18
0.6960000000000001,4.528611159622893,3.145956804755902,2.959999999999998,7.133379074667942e-18
0.6990000000000001,4.511732406935373,3.135152037431051,2.989999999999998,6.57389881223122e-18
0.7020000000000001,4.492107835697029,3.124260217933846,3.019999999999998,4.453462222146519e-18
0.705,4.469750486406856,3.113281074733691,3.049999999999998,7.429211854948352e-19
0.708,4.444701689573823,3.102214337504751,3.079999999999997,-4.180609694350199e-18
0.711,4.416513913847237,3.100521018511733,3.100521018511735,-7.137605412857535e-18
0.714,4.386110445130416,3.109896687444426,3.109896687444428,-8.960978331147986e-18
0.717,4.35342255450983,3.119231220384145,3.119231220384147,-9.573575351752247e-18
0.72,4.318404762803127,3.128521277840561,3.128521277840564,-5.934121793457124e-18
0.723,4.281194072467009,3.137767208754823,3.137767208754825,-4.851660514410233e-18
0.726,4.241919094006385,3.146967958323304,3.146967958323307,-1.506036203925366e-18
0.729,4.20076947019991,3.156123102059695,3.156123102059697,5.623786338882461e-18
0.732,4.158005541117471,3.165234121525502,3.165234121525505,5.325698301947912e-18
0.735,4.113831191603543,3.174300533027836,3.174300533027838,1.637584283498954e-18
0.738,4.068463752401698,3.18332193771739,3.183321937717392,-7.544372217500507e-19
0.741,4.022169717649867,3.192298166545176,3.192298166545178,-5.267139838623229e-18
0.744,3.975182262981633,3.201228957097953,3.201228957097955,-1.048564667764915e-17
0.747,3.927748661082747,3.210114133365307,3.210114133365309,-1.597587822037239e-17
0.75,3.880135730309034,3.218953726689568,3.218953726689571,-2.161649646313106e-17
0.753,3.832598530387449,3.227747642425781,3.227747642425783,-2.71303674202609e-17
0.756,3.785415529352143,3.236495674949154,3.236495674949156,-3.273610314190308e-17
0.759,3.738850752169322,3.245197685106911,3.245197685106913,-3.834746501422105e-17
0.762,3.693166611608584,3.253853577272711,3.253853577272713,-4.382429378875968e-17
0.765,3.648594162182173,3.262463223141996,3.262463223141999,-4.819478904254128e-17
0.768,3.605389885095639,3.271026499569197,3.271026499569199,-5.115753616320459e-17
0.771,3.563797409184895,3.279543281019227,3.279543281019229,-5.211240188912888e-17
0.774,3.523969798005063,3.288013460492116,3.288013460492118,-5.486190469111289e-17
0.777,3.486167448409262,3.296436910740464,3.296436910740467,-5.830709255285353e-17
0.78,3.450616850041262,3.304813510766987,3.304813510766989,-6.287052583179714e-17
0.783,3.417408058129523,3.313143143375197,3.313143143375199,-6.770630782521679e-17
0.786,3.386730047992955,3.321425688612883,3.321425688612885,-7.288822098055928e-17
0.789,3.35873943225418,3.329661027429402,3.329661027429404,-7.818916551913407e-17
0.792,3.336474682073868,3.336474682073869,3.336474682073872,-8.215600622611962e-17
0.795,3.334706212301682,3.334706212301684,3.334706212301686,-8.215600622611962e-17
0.798,3.333835037884309,3.33383503788431,3.333835037884313,-8.215600622611962e-17
0.801,3.333830041644,3.333830041644001,3.333830041644004,-8.215600622611962e-17
0.804,3.334691223580754,3.334691223580756,3.334691223580758,-8.215600622611962e-17
0.8070000000000001,3.336418583694572,3.336418583694574,3.336418583694576,-8.215600622611962e-17
0.8100000000000001,3.339017214245128,3.339017214245129,3.339017214245132,-8.215600622611962e-17
0.8130000000000001,3.342522418183345,3.342522418183346,3.342522418183349,-8.215600622611962e-17
0.8160000000000001,3.346868488056947,3.346868488056949,3.346868488056951,-8.215600622611962e-17
0.8190000000000001,3.351988272158076,3.351988272158078,3.35198827215808,-8.215600622611962e-17
0.8220000000000001,3.357906980849097,3.357906980849099,3.357906980849101,-8.215600622611962e-17
0.8250000000000001,3.364577376891754,3.364577376891755,3.364577376891758,-8.215600622611962e-17
0.8280000000000001,3.371883879264622,3.371883879264624,3.371883879264626,-8.215600622611962e-17
0.8310000000000001,3.379827428562222,3.379827428562224,3.379827428562226,-8.215600622611962e-17
0.834,3.39060272554102,3.3873580791053,3.387358079105303,-8.087192500150392e-17
0.837,3.402621381419046,3.394821735810103,3.394821735810105,-7.920492233753469e-17
0.84,3.41582339180677,3.402237230295,3.402237230295002,-7.948715734698735e-17
0.843,3.429979045248374,3.409603748887024,3.409603748887026,-7.907332697171533e-17
0.846,3.444866353041816,3.416920745283666,3.416920745283668,-7.796552035874721e-17
0.849,3.460221037003895,3.424188295439345,3.424188295439347,-7.613864730878768e-17
0.852,3.475770377911224,3.431406326138595,3.431406326138597,-7.368370169854417e-17
0.855,3.491244291228481,3.438574737766045,3.438574737766047,-7.095420320942077e-17
0.858,3.50637673192972,3.44569342648089,3.445693426480892,-6.821222591689849e-17
0.861,3.520908346973181,3.452762293197214,3.452762293197216,-6.541658577412157e-17
0.864,3.534583374252934,3.459781236593023,3.459781236593025,-6.298480157428908e-17
0.867,3.547156411635807,3.466750154975784,3.466750154975787,-6.160583874613652e-17
0.87,3.558388679822078,3.473668947981725,3.473668947981727,-6.152485995903493e-17
0.873,3.568062289026534,3.480537518733895,3.480537518733898,-6.185758585668607e-17
0.876,3.575968997663911,3.487355771108861,3.487355771108863,-6.152705852830515e-17
0.879,3.58191611399163,3.494123606645236,3.494123606645239,-6.088007466149672e-17
0.882,3.585729044833437,3.500840927287548,3.50084092728755,-6.050135341551044e-17
0.885,3.587255211858301,3.507507638290666,3.507507638290668,-6.000534588600353e-17
0.888,3.586362684400314,3.514123645256908,3.51412364525691,-5.941447921827672e-17
0.891,3.582943610559155,3.520688853871376,3.520688853871378,-5.930907874424711e-17
0.894,3.576912179070346,3.527203170840098,3.5272031708401,-5.996169929922889e-17
0.897,3.56820142256465,3.533666503841892,3.533666503841895,-6.060158810125102e-17
0.9,3.556777142527509,3.540078761175732,3.540078761175734,-6.154674896966905e-17
0.903,3.542215820095351,3.531431822197206,3.531431822197208,0.03000000000000061
0.906,3.525358531005664,3.522741395115935,3.522741395115938,0.06000000000000033
0.909,3.511069106054459,3.51106910605446,3.511069106054462,0.09000000000000018
0.912,3.497794143099325,3.497794143099326,3.497794143099329,0.1199999999999996
0.915,3.483692659978924,3.483692659978926,3.483692659978928,0.1500000000000001
0.918,3.468752842572302,3.468752842572303,3.468752842572306,0.1800000000000001
0.921,3.453020809476612,3.453020809476613,3.453020809476615,0.2099999999999996
0.924,3.436539422700394,3.436539422700396,3.436539422700398,0.2399999999999995
0.927,3.41934860958873,3.419348609588732,3.419348609588734,0.2699999999999996
0.93,3.401531721885172,3.401531721885174,3.401531721885176,0.2999999999999993
0.9330000000000001,3.383173717403202,3.383173717403204,3.383173717403206,0.3299999999999993
0.9360000000000001,3.364342274541344,3.364342274541345,3.364342274541347,0.3599999999999988
0.9390000000000001,3.345112075462303,3.345112075462304,3.345112075462306,0.3899999999999988
0.9420000000000001,3.325560713627653,3.325560713627655,3.325560713627657,0.4199999999999984
0.9450000000000001,3.305786639367656,3.305786639367658,3.30578663936766,0.4499999999999984
0.9480000000000001,3.285866087270388,3.285866087270389,3.285866087270391,0.4799999999999984
0.9510000000000001,3.26588240952616,3.265882409526162,3.265882409526164,0.509999999999999
0.9540000000000001,3.24592565633998,3.245925656339981,3.245925656339983,0.539999999999999
0.9570000000000001,3.226080364361168,3.226080364361169,3.226080364361172,0.5699999999999991
0.96,3.20643384071911,3.206433840719111,3.206433840719114,0.5999999999999991
0.963,3.187068123930487,3.187068123930488,3.18706812393049,0.6299999999999976
0.966,3.168069110116518,3.168069110116519,3.168069110116521,0.6599999999999976
0.969,3.149522802740006,3.149522802740008,3.14952280274001,0.6899999999999976
0.972,3.131514636536227,3.131514636536229,3.131514636536231,0.7199999999999976
0.975,3.114085597334435,3.114085597334436,3.114085597334439,0.7499999999999982
0.978,3.097302674963204,3.097302674963205,3.097302674963207,0.7799999999999983
0.981,3.081238809699054,3.081238809699056,3.081238809699058,0.8099999999999983
